business_accomodation_and_food_services,business_admin_support_and_waste_mngmt,business_agriculture_forestry_fishing_hunting,business_arts_entertain_rec,business_construction,business_education_services,business_finance_and_insurance,business_health_care_social_assit,business_unclassified,business_information,business_mngmt_companies,business_manufacturing,business_oil_extraction,business_other_services,business_profess_scientif_tech_services,business_real_estate_rental_leasing,business_retail,business_transportation_warehousing,business_utilities,business_wholesale_trade,business_zip
126.0,144.0,13.0,42.0,318.0,24.0,117.0,168.0,3.0,50.0,4.0,88.0,0.0,141.0,284.0,174.0,201.0,25.0,8.0,65.0,97702
60.0,30.0,8.0,17.0,81.0,12.0,37.0,56.0,3.0,30.0,0.0,26.0,0.0,46.0,173.0,51.0,84.0,10.0,3.0,27.0,97703
31.0,16.0,0.0,8.0,26.0,0.0,5.0,7.0,0.0,0.0,0.0,7.0,0.0,18.0,17.0,24.0,23.0,0.0,0.0,5.0,97707
0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,3.0,0.0,0.0,0.0,97708
0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,97709
16.0,0.0,6.0,0.0,23.0,3.0,9.0,15.0,0.0,4.0,0.0,0.0,0.0,15.0,10.0,3.0,19.0,5.0,0.0,5.0,97720
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,97730
10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,97731
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,97733
3.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,97734
8.0,0.0,4.0,0.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,3.0,9.0,0.0,0.0,0.0,97738
24.0,16.0,6.0,4.0,62.0,0.0,10.0,21.0,0.0,4.0,0.0,6.0,0.0,22.0,10.0,13.0,31.0,7.0,0.0,6.0,97739
36.0,14.0,3.0,10.0,24.0,0.0,15.0,41.0,0.0,7.0,0.0,17.0,0.0,35.0,17.0,16.0,49.0,12.0,0.0,17.0,97741
0.0,7.0,4.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,8.0,9.0,5.0,0.0,4.0,0.0,0.0,97753
41.0,22.0,13.0,8.0,63.0,9.0,21.0,33.0,0.0,9.0,0.0,28.0,3.0,57.0,32.0,18.0,64.0,24.0,3.0,15.0,97754
115.0,64.0,3.0,12.0,226.0,9.0,53.0,143.0,0.0,23.0,3.0,77.0,0.0,92.0,82.0,80.0,132.0,35.0,0.0,60.0,97756
37.0,19.0,3.0,9.0,56.0,3.0,13.0,26.0,0.0,5.0,0.0,17.0,0.0,24.0,38.0,18.0,53.0,6.0,3.0,7.0,97759
9.0,7.0,0.0,0.0,43.0,3.0,0.0,4.0,0.0,0.0,0.0,5.0,0.0,12.0,13.0,13.0,11.0,8.0,0.0,0.0,97760
0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97761
75.0,23.0,8.0,12.0,49.0,4.0,40.0,88.0,0.0,12.0,0.0,14.0,0.0,64.0,42.0,19.0,63.0,21.0,0.0,16.0,97801
4.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,97812
0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,97813
42.0,15.0,7.0,6.0,52.0,3.0,26.0,43.0,0.0,7.0,0.0,23.0,0.0,47.0,36.0,14.0,71.0,18.0,4.0,14.0,97814
11.0,4.0,5.0,0.0,4.0,0.0,3.0,9.0,0.0,0.0,0.0,8.0,0.0,4.0,0.0,5.0,9.0,7.0,6.0,3.0,97818
0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,3.0,97820
7.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,8.0,4.0,0.0,4.0,97823
0.0,0.0,0.0,0.0,10.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97824
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,97826
6.0,0.0,0.0,0.0,12.0,0.0,3.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,97827
17.0,10.0,3.0,3.0,23.0,3.0,8.0,22.0,0.0,3.0,0.0,4.0,0.0,14.0,18.0,9.0,21.0,9.0,0.0,0.0,97828
4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,97830
0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,4.0,0.0,0.0,97833
6.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,97834
7.0,0.0,3.0,0.0,4.0,0.0,5.0,8.0,0.0,0.0,0.0,4.0,0.0,12.0,0.0,0.0,7.0,0.0,0.0,3.0,97836
59.0,32.0,6.0,7.0,58.0,0.0,37.0,83.0,0.0,12.0,0.0,23.0,0.0,54.0,38.0,39.0,93.0,38.0,0.0,34.0,97838
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,97839
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,97843
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,97844
18.0,6.0,7.0,0.0,18.0,0.0,8.0,16.0,0.0,3.0,0.0,0.0,0.0,10.0,10.0,0.0,22.0,4.0,0.0,0.0,97845
21.0,6.0,10.0,7.0,22.0,0.0,0.0,9.0,0.0,0.0,0.0,5.0,0.0,5.0,6.0,14.0,20.0,3.0,0.0,0.0,97846
58.0,31.0,14.0,5.0,77.0,3.0,34.0,76.0,0.0,16.0,0.0,22.0,0.0,75.0,47.0,21.0,94.0,18.0,3.0,18.0,97850
0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97856
0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,97857
25.0,9.0,5.0,0.0,29.0,0.0,12.0,20.0,0.0,3.0,0.0,16.0,0.0,28.0,8.0,8.0,35.0,4.0,0.0,8.0,97862
0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97865
0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97867
0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97868
3.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,97869
0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97870
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,4.0,0.0,0.0,0.0,97875
0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,97876
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,97877
7.0,0.0,0.0,0.0,7.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,13.0,7.0,0.0,0.0,97882
5.0,3.0,3.0,0.0,7.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,5.0,0.0,0.0,0.0,97883
3.0,3.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,3.0,0.0,5.0,3.0,0.0,0.0,97885
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97886
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97907
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97910
5.0,4.0,3.0,0.0,9.0,0.0,0.0,4.0,0.0,0.0,0.0,7.0,0.0,10.0,5.0,0.0,8.0,4.0,0.0,4.0,97913
64.0,16.0,7.0,4.0,30.0,3.0,27.0,85.0,0.0,8.0,3.0,22.0,0.0,57.0,33.0,25.0,89.0,22.0,0.0,24.0,97914
9.0,3.0,0.0,0.0,11.0,0.0,6.0,4.0,0.0,0.0,0.0,5.0,0.0,12.0,13.0,0.0,10.0,0.0,0.0,9.0,97918
54.0,84.0,0.0,13.0,218.0,7.0,31.0,65.0,0.0,24.0,18.0,96.0,0.0,81.0,70.0,48.0,134.0,96.0,0.0,157.0,98001
86.0,41.0,0.0,13.0,124.0,12.0,48.0,142.0,0.0,8.0,7.0,61.0,0.0,116.0,61.0,48.0,146.0,35.0,0.0,48.0,98002
188.0,79.0,0.0,26.0,145.0,30.0,136.0,309.0,3.0,33.0,10.0,17.0,0.0,163.0,131.0,105.0,213.0,59.0,0.0,53.0,98003
238.0,122.0,10.0,29.0,89.0,58.0,385.0,459.0,6.0,107.0,33.0,30.0,0.0,199.0,590.0,316.0,303.0,18.0,0.0,101.0,98004
61.0,84.0,0.0,29.0,127.0,64.0,116.0,185.0,3.0,47.0,25.0,45.0,0.0,174.0,283.0,152.0,146.0,25.0,0.0,141.0,98005
85.0,54.0,0.0,14.0,86.0,35.0,59.0,143.0,5.0,45.0,8.0,14.0,0.0,74.0,224.0,99.0,74.0,14.0,0.0,61.0,98006
93.0,54.0,0.0,7.0,49.0,32.0,62.0,176.0,0.0,30.0,4.0,11.0,0.0,63.0,171.0,60.0,82.0,13.0,0.0,44.0,98007
46.0,29.0,0.0,10.0,64.0,25.0,16.0,98.0,0.0,20.0,6.0,5.0,0.0,27.0,115.0,39.0,49.0,4.0,0.0,25.0,98008
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,98009
13.0,8.0,0.0,0.0,31.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,3.0,11.0,16.0,8.0,10.0,3.0,0.0,7.0,98010
64.0,40.0,0.0,9.0,88.0,16.0,68.0,116.0,0.0,38.0,7.0,20.0,0.0,65.0,139.0,50.0,43.0,5.0,0.0,34.0,98011
101.0,80.0,7.0,15.0,196.0,20.0,82.0,148.0,0.0,13.0,0.0,27.0,0.0,118.0,185.0,89.0,98.0,19.0,0.0,46.0,98012
11.0,18.0,8.0,3.0,45.0,4.0,5.0,16.0,0.0,0.0,0.0,5.0,0.0,8.0,22.0,6.0,9.0,3.0,0.0,11.0,98014
0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,98015
25.0,31.0,3.0,0.0,43.0,6.0,7.0,23.0,0.0,4.0,0.0,12.0,0.0,19.0,36.0,11.0,19.0,7.0,0.0,8.0,98019
70.0,44.0,10.0,14.0,83.0,16.0,76.0,81.0,3.0,12.0,3.0,13.0,0.0,73.0,145.0,59.0,73.0,14.0,0.0,41.0,98020
85.0,48.0,13.0,9.0,87.0,16.0,39.0,65.0,0.0,26.0,0.0,19.0,0.0,50.0,146.0,52.0,49.0,5.0,0.0,45.0,98021
61.0,35.0,15.0,20.0,128.0,7.0,30.0,63.0,0.0,8.0,4.0,27.0,3.0,61.0,46.0,36.0,74.0,20.0,0.0,17.0,98022
53.0,47.0,0.0,8.0,151.0,6.0,13.0,80.0,0.0,9.0,0.0,5.0,0.0,61.0,53.0,32.0,41.0,44.0,0.0,17.0,98023
9.0,10.0,0.0,3.0,34.0,3.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,25.0,8.0,8.0,3.0,0.0,10.0,98024
76.0,52.0,12.0,5.0,148.0,16.0,32.0,162.0,4.0,18.0,0.0,11.0,0.0,72.0,104.0,48.0,70.0,16.0,0.0,29.0,98026
101.0,56.0,3.0,28.0,120.0,41.0,69.0,192.0,0.0,28.0,10.0,30.0,0.0,112.0,188.0,88.0,129.0,14.0,0.0,68.0,98027
32.0,35.0,0.0,9.0,96.0,11.0,20.0,50.0,0.0,15.0,0.0,19.0,0.0,42.0,73.0,31.0,40.0,7.0,0.0,22.0,98028
38.0,30.0,0.0,7.0,23.0,21.0,28.0,70.0,3.0,14.0,4.0,7.0,0.0,36.0,92.0,51.0,51.0,5.0,0.0,22.0,98029
53.0,39.0,0.0,4.0,86.0,5.0,25.0,109.0,4.0,3.0,0.0,6.0,0.0,61.0,36.0,31.0,54.0,36.0,0.0,13.0,98030
66.0,39.0,0.0,0.0,122.0,5.0,19.0,86.0,0.0,6.0,0.0,33.0,0.0,65.0,47.0,44.0,78.0,57.0,0.0,65.0,98031
172.0,120.0,0.0,16.0,195.0,23.0,64.0,125.0,3.0,38.0,33.0,198.0,0.0,155.0,142.0,98.0,201.0,171.0,0.0,368.0,98032
133.0,88.0,0.0,33.0,153.0,48.0,157.0,151.0,3.0,74.0,20.0,30.0,0.0,129.0,409.0,197.0,118.0,18.0,0.0,96.0,98033
111.0,70.0,0.0,21.0,161.0,26.0,70.0,269.0,0.0,35.0,0.0,32.0,0.0,143.0,192.0,96.0,125.0,17.0,0.0,70.0,98034
123.0,95.0,3.0,14.0,207.0,26.0,112.0,183.0,0.0,27.0,8.0,44.0,0.0,140.0,173.0,92.0,200.0,20.0,0.0,73.0,98036
108.0,41.0,0.0,5.0,110.0,13.0,56.0,95.0,0.0,15.0,6.0,17.0,0.0,81.0,70.0,46.0,222.0,15.0,0.0,30.0,98037
55.0,38.0,0.0,16.0,130.0,20.0,35.0,64.0,0.0,7.0,0.0,17.0,0.0,74.0,75.0,35.0,66.0,19.0,0.0,30.0,98038
0.0,4.0,0.0,0.0,7.0,0.0,6.0,3.0,0.0,3.0,0.0,0.0,0.0,5.0,9.0,14.0,6.0,0.0,0.0,5.0,98039
35.0,39.0,0.0,21.0,56.0,36.0,84.0,97.0,5.0,24.0,7.0,9.0,0.0,63.0,157.0,116.0,38.0,8.0,0.0,35.0,98040
0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98041
57.0,44.0,0.0,13.0,171.0,10.0,23.0,88.0,0.0,9.0,0.0,8.0,0.0,82.0,73.0,51.0,79.0,34.0,0.0,30.0,98042
33.0,30.0,0.0,11.0,80.0,10.0,20.0,61.0,0.0,4.0,0.0,11.0,0.0,46.0,50.0,18.0,42.0,10.0,0.0,10.0,98043
42.0,24.0,0.0,10.0,81.0,8.0,17.0,45.0,0.0,6.0,0.0,6.0,0.0,37.0,58.0,18.0,74.0,4.0,4.0,15.0,98045
0.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,98046
10.0,8.0,0.0,0.0,61.0,0.0,0.0,6.0,0.0,0.0,0.0,11.0,0.0,16.0,0.0,8.0,12.0,18.0,0.0,26.0,98047
0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,8.0,98050
3.0,7.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,6.0,3.0,0.0,0.0,0.0,3.0,98051
296.0,105.0,4.0,40.0,187.0,73.0,112.0,261.0,3.0,142.0,22.0,115.0,4.0,184.0,468.0,163.0,242.0,23.0,7.0,189.0,98052
15.0,29.0,10.0,12.0,78.0,10.0,17.0,32.0,0.0,9.0,0.0,6.0,0.0,32.0,103.0,29.0,29.0,4.0,0.0,17.0,98053
60.0,28.0,0.0,0.0,44.0,3.0,33.0,141.0,0.0,9.0,5.0,12.0,0.0,36.0,44.0,41.0,52.0,33.0,0.0,28.0,98055
57.0,41.0,0.0,7.0,110.0,13.0,26.0,65.0,0.0,0.0,0.0,12.0,0.0,64.0,77.0,55.0,50.0,16.0,0.0,16.0,98056
125.0,48.0,0.0,11.0,72.0,20.0,75.0,116.0,0.0,6.0,40.0,48.0,0.0,95.0,99.0,43.0,132.0,45.0,0.0,72.0,98057
32.0,45.0,3.0,6.0,118.0,6.0,15.0,46.0,0.0,8.0,6.0,8.0,0.0,51.0,63.0,23.0,28.0,16.0,0.0,20.0,98058
48.0,44.0,0.0,15.0,128.0,15.0,28.0,63.0,0.0,5.0,3.0,8.0,0.0,61.0,78.0,64.0,62.0,16.0,0.0,27.0,98059
0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,98063
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,98064
37.0,26.0,0.0,11.0,36.0,9.0,16.0,35.0,0.0,9.0,0.0,12.0,0.0,23.0,49.0,28.0,24.0,5.0,0.0,17.0,98065
5.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,98068
22.0,27.0,5.0,19.0,47.0,9.0,11.0,37.0,0.0,10.0,0.0,25.0,0.0,42.0,72.0,16.0,41.0,7.0,4.0,11.0,98070
0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,98071
79.0,90.0,6.0,19.0,216.0,36.0,45.0,94.0,3.0,15.0,8.0,148.0,0.0,110.0,159.0,66.0,111.0,15.0,0.0,118.0,98072
0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,3.0,0.0,0.0,0.0,0.0,98073
19.0,31.0,0.0,17.0,39.0,22.0,24.0,47.0,4.0,19.0,0.0,5.0,0.0,27.0,130.0,47.0,21.0,6.0,0.0,29.0,98074
11.0,20.0,0.0,7.0,35.0,22.0,15.0,39.0,0.0,7.0,0.0,0.0,0.0,20.0,106.0,36.0,21.0,4.0,0.0,20.0,98075
3.0,17.0,4.0,0.0,38.0,5.0,6.0,15.0,0.0,4.0,0.0,4.0,0.0,20.0,56.0,26.0,7.0,0.0,0.0,16.0,98077
0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,98082
0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,98083
61.0,39.0,0.0,0.0,128.0,8.0,22.0,44.0,0.0,6.0,3.0,24.0,0.0,50.0,59.0,34.0,71.0,19.0,0.0,31.0,98087
32.0,42.0,7.0,10.0,174.0,6.0,9.0,36.0,0.0,9.0,0.0,11.0,0.0,37.0,59.0,29.0,23.0,36.0,0.0,17.0,98092
327.0,124.0,0.0,37.0,34.0,17.0,339.0,223.0,6.0,141.0,33.0,33.0,0.0,222.0,706.0,233.0,304.0,27.0,0.0,71.0,98101
106.0,25.0,4.0,22.0,39.0,19.0,46.0,105.0,0.0,19.0,8.0,16.0,0.0,84.0,160.0,129.0,55.0,7.0,0.0,20.0,98102
273.0,71.0,9.0,61.0,138.0,65.0,57.0,245.0,4.0,72.0,4.0,55.0,0.0,197.0,360.0,145.0,194.0,16.0,0.0,43.0,98103
307.0,110.0,0.0,28.0,23.0,39.0,143.0,218.0,0.0,156.0,38.0,30.0,0.0,165.0,856.0,114.0,132.0,15.0,0.0,71.0,98104
255.0,36.0,4.0,26.0,40.0,42.0,48.0,208.0,0.0,41.0,7.0,23.0,0.0,136.0,168.0,102.0,179.0,6.0,0.0,25.0,98105
56.0,31.0,0.0,11.0,60.0,10.0,18.0,49.0,0.0,10.0,0.0,19.0,0.0,33.0,52.0,28.0,51.0,29.0,0.0,36.0,98106
176.0,58.0,23.0,26.0,97.0,25.0,48.0,113.0,0.0,35.0,7.0,89.0,0.0,117.0,232.0,65.0,141.0,16.0,0.0,63.0,98107
101.0,74.0,3.0,20.0,130.0,17.0,14.0,61.0,0.0,14.0,18.0,192.0,0.0,73.0,90.0,61.0,110.0,94.0,0.0,242.0,98108
265.0,66.0,5.0,54.0,49.0,43.0,97.0,175.0,0.0,73.0,41.0,36.0,0.0,184.0,314.0,150.0,122.0,24.0,0.0,63.0,98109
61.0,48.0,8.0,30.0,82.0,27.0,51.0,104.0,0.0,27.0,3.0,32.0,0.0,71.0,212.0,59.0,77.0,11.0,0.0,26.0,98110
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,98111
80.0,17.0,0.0,23.0,39.0,25.0,30.0,121.0,3.0,14.0,3.0,12.0,0.0,64.0,125.0,75.0,51.0,0.0,0.0,11.0,98112
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98114
134.0,46.0,0.0,46.0,90.0,40.0,60.0,220.0,6.0,27.0,4.0,16.0,0.0,124.0,241.0,123.0,91.0,10.0,0.0,37.0,98115
91.0,39.0,0.0,15.0,66.0,16.0,44.0,102.0,3.0,22.0,0.0,7.0,0.0,66.0,158.0,79.0,75.0,8.0,0.0,16.0,98116
63.0,35.0,8.0,24.0,89.0,19.0,21.0,72.0,0.0,18.0,0.0,14.0,0.0,75.0,155.0,56.0,51.0,10.0,0.0,22.0,98117
98.0,42.0,0.0,14.0,87.0,23.0,32.0,153.0,4.0,12.0,0.0,8.0,0.0,111.0,102.0,63.0,93.0,11.0,0.0,23.0,98118
57.0,37.0,14.0,26.0,46.0,18.0,47.0,61.0,0.0,47.0,11.0,46.0,0.0,102.0,234.0,72.0,56.0,21.0,0.0,53.0,98119
180.0,52.0,0.0,31.0,29.0,23.0,52.0,66.0,0.0,94.0,17.0,21.0,0.0,140.0,302.0,128.0,69.0,15.0,0.0,37.0,98121
235.0,34.0,0.0,41.0,44.0,44.0,29.0,226.0,3.0,40.0,8.0,19.0,0.0,132.0,215.0,126.0,111.0,6.0,0.0,16.0,98122
0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,3.0,0.0,3.0,0.0,0.0,98124
93.0,57.0,0.0,20.0,108.0,29.0,50.0,182.0,3.0,19.0,6.0,21.0,0.0,94.0,109.0,74.0,167.0,12.0,0.0,20.0,98125
31.0,26.0,0.0,14.0,41.0,14.0,8.0,57.0,0.0,4.0,3.0,9.0,0.0,49.0,51.0,31.0,42.0,5.0,0.0,11.0,98126
0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98127
129.0,59.0,6.0,25.0,116.0,26.0,64.0,247.0,0.0,25.0,6.0,25.0,0.0,109.0,123.0,74.0,174.0,18.0,0.0,26.0,98133
83.0,41.0,0.0,15.0,72.0,9.0,14.0,27.0,0.0,23.0,28.0,105.0,0.0,49.0,112.0,37.0,138.0,65.0,0.0,160.0,98134
22.0,20.0,0.0,8.0,50.0,7.0,17.0,38.0,0.0,13.0,0.0,6.0,0.0,31.0,80.0,33.0,25.0,0.0,0.0,13.0,98136
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,98138
93.0,23.0,0.0,23.0,64.0,33.0,26.0,101.0,0.0,16.0,11.0,25.0,0.0,99.0,110.0,57.0,68.0,7.0,0.0,25.0,98144
24.0,30.0,0.0,9.0,65.0,3.0,7.0,51.0,0.0,4.0,0.0,10.0,0.0,41.0,39.0,25.0,27.0,10.0,0.0,15.0,98146
35.0,18.0,0.0,3.0,33.0,4.0,8.0,44.0,0.0,5.0,0.0,15.0,0.0,48.0,24.0,32.0,42.0,39.0,0.0,17.0,98148
0.0,6.0,0.0,0.0,0.0,0.0,20.0,3.0,0.0,3.0,0.0,0.0,0.0,5.0,58.0,0.0,0.0,0.0,0.0,0.0,98154
54.0,51.0,0.0,14.0,107.0,10.0,19.0,101.0,0.0,15.0,3.0,10.0,0.0,81.0,94.0,49.0,69.0,7.0,0.0,25.0,98155
28.0,9.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,8.0,45.0,0.0,0.0,98158
0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,98161
0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,9.0,0.0,0.0,0.0,4.0,19.0,0.0,0.0,0.0,0.0,0.0,98164
0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98165
76.0,25.0,0.0,14.0,79.0,14.0,26.0,145.0,3.0,10.0,3.0,14.0,0.0,66.0,87.0,44.0,75.0,9.0,0.0,18.0,98166
56.0,58.0,0.0,8.0,131.0,7.0,23.0,69.0,0.0,16.0,7.0,32.0,0.0,91.0,60.0,56.0,82.0,47.0,0.0,59.0,98168
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,98174
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,98175
