zip,property_value_avg
56377,255734
32081,436016
29204,129841
23114,333409
65738,172623
73114,119979
75181,243585
44017,166759
6825,459938
6062,218731
97055,395093
91010,604256
11714,542281
15147,126521
32226,278051
6112,162219
44126,204032
44142,151343
76120,229527
2601,366979
35214,112122
11747,767949
3842,424102
29506,97998
53024,296730
33469,454262
32305,118176
66605,96187
34102,785327
38372,116553
7086,854996
19073,515768
18235,174917
75237,206202
7095,328102
60491,365835
92106,1267601
85019,221898
40031,279904
10990,384043
70706,191712
33129,472971
34480,200219
48854,207780
84108,710796
34286,237199
99202,249132
27801,47385
57110,295229
73018,85021
82414,319772
30643,184785
84032,498582
30071,228463
35661,161174
33598,259262
48201,377754
6037,298982
70535,116251
20646,372977
70435,238774
37411,143137
30728,141790
44906,106294
78380,117109
92316,405830
67530,85965
40204,232221
60130,273252
37932,334595
78620,559615
49307,135125
29102,121466
19341,434987
8034,288162
35903,69777
74021,188368
22911,365941
92860,626848
44622,148439
44820,93309
28557,263415
7871,399435
17225,219382
75212,185789
79703,197168
37212,539133
55401,348432
58401,191907
73010,192860
31750,84808
40059,461408
46619,75603
50703,57527
76009,219514
33405,330196
55906,308683
76052,306347
2915,284267
13205,82105
18049,255912
44830,87779
94301,3879232
83703,435874
6443,447914
18020,287327
85284,524323
46319,183010
36507,157020
6001,329407
44057,161617
24015,205164
27546,183694
11369,693128
75215,109716
43952,66209
30548,343483
2170,604843
30677,321193
10310,550513
75156,223521
16148,177335
97850,209155
38901,99365
11784,399085
34474,197383
38141,145659
98686,457821
2871,461178
35976,183198
40014,327297
55803,265966
29627,152068
2190,489373
95367,376206
8690,309289
28387,296633
26104,123803
12508,387419
29410,275177
2554,1717249
68128,226440
77568,162064
21214,198492
23226,394570
84651,371239
59106,419721
91506,952401
89027,273071
44647,125571
49401,268414
37015,222674
91731,573794
55344,291636
19008,421276
59937,515988
13903,118338
48334,283407
10303,401156
6107,357923
44278,198159
61550,196130
86005,476418
66221,571181
63137,64200
10605,734191
2152,542394
27536,48424
62220,101647
44333,305462
6801,368089
97424,301661
46703,194310
61073,194950
94127,1809607
24201,102684
78724,263300
34473,170020
33168,299217
30314,221757
11239,571497
29053,128912
40769,68081
10543,810106
49058,183174
87508,467191
33983,240959
8015,189729
95620,482532
90245,1515043
19090,310171
57501,220551
73501,74064
27021,168634
25414,284654
55362,271383
98422,534572
53597,408193
73036,123822
27510,314790
8210,274655
36804,195949
55331,616066
39553,128070
11694,635214
97060,390303
31015,100662
33872,160119
95212,443678
53012,350057
21901,274276
75964,124284
80223,408011
18640,110775
55438,373659
39440,73606
34222,290768
1570,298269
33896,261550
2842,477182
32024,207166
2476,846040
54166,143037
32025,154422
37748,136053
47172,218959
33760,198678
35763,321572
42501,112606
48184,124399
19801,102206
33316,570217
55435,322099
6615,265204
37210,289913
97215,589626
53548,181976
78503,124768
14610,211621
29569,168243
92532,456808
91040,734290
18914,426940
53149,334639
32934,352298
11422,565623
44092,143551
48240,111075
92603,1333000
33704,507794
7206,284086
30277,285957
48838,184139
90061,492101
70526,121569
70125,359634
77039,150411
6401,241668
45205,91807
94022,3850366
83204,213993
44055,70656
10703,501868
16201,132923
63115,23069
65020,210799
4073,231947
94618,1757196
57783,274089
2882,569551
19804,215434
8260,361756
75142,216610
63084,182028
78801,130049
53089,358945
55405,422446
68847,209319
34228,691454
15228,327936
34235,247330
11232,550195
68505,190614
95437,458667
73142,264215
54455,216535
44241,186281
21409,456588
84737,344125
20657,272567
50312,229095
1001,243986
2451,625026
32920,263316
46637,166696
62711,260309
12801,163193
33566,257375
28801,409182
28034,186425
35016,152497
11552,567475
55127,385957
44410,160725
48505,16897
45426,102062
60140,271360
4062,331512
11010,587710
60153,192827
64064,339961
17025,211283
40744,131128
75402,203289
2878,350540
917,410024
33767,553131
84720,271382
62223,114000
85253,1841816
69361,134882
38829,95422
98282,544590
40361,146001
78584,63566
41076,193372
39565,197489
36081,121260
99201,241063
76574,221275
37938,242790
74129,123159
36201,35528
34951,188787
15017,212320
54017,270974
11762,551928
99217,290204
77979,140793
60403,187202
11946,637440
40213,150961
70507,166256
84093,567653
34685,366883
34142,198754
76105,134695
2790,443717
77656,133120
92173,522690
1913,426405
33635,310975
2066,648946
98136,799479
94563,2301039
6840,1292580
30153,152398
94108,1095174
35040,177400
90222,466484
94564,631841
48034,217524
53185,297395
33525,237063
33777,242035
56073,179364
74106,62763
1603,271805
54981,181431
78070,443101
67206,279941
1610,246584
7735,328318
18706,84428
98408,353595
28301,68984
38804,130257
14420,166741
46733,146064
85262,1014703
54656,180933
1609,373002
72022,185709
33637,200857
62208,125324
25302,75236
53094,199509
89146,313844
2492,1184974
92029,808723
1721,477231
14468,183396
11968,1574998
73109,80413
37127,283686
60160,233843
37354,161471
80908,586642
16117,110837
60093,1098717
34239,335237
74114,201067
75209,644250
92808,843147
13662,72895
8077,294788
60513,257759
19440,354951
18902,559224
13203,112221
53718,297325
46016,42643
65613,146034
37909,235935
28327,262040
7508,419113
2724,291383
17104,60031
30824,125538
35756,263728
78224,147818
33331,542668
12054,288573
70563,157147
78644,186860
95422,178380
40962,54806
75401,132539
60154,263160
49010,173424
28779,210971
7205,331774
98332,665732
28075,343449
44705,54226
47960,157644
45895,149274
76234,288161
22305,710886
35071,191442
90232,1596820
24450,233970
33430,140982
67901,118624
44833,85030
60465,262741
29512,59884
71104,111657
75751,141193
64157,310511
61104,46763
22551,299610
71115,203871
2747,407726
6804,389709
42134,132293
27317,167314
31005,198532
33778,255667
71108,36735
48030,128043
60585,367016
72801,111237
43056,194927
8872,368224
92585,425390
91203,669052
90303,677052
18109,160846
46816,134532
17070,207594
85118,365753
6820,1398182
36854,96132
74019,203138
48082,169550
44089,175114
76301,54105
95135,1292594
10509,374566
7506,426085
24210,161478
53714,251879
63105,687369
34237,221917
23325,232828
74354,76697
58203,176413
7407,426913
8505,280050
23508,307387
27282,236916
5446,349026
48386,282121
17019,252158
8550,652621
67205,280781
27596,268821
70714,140707
10805,563690
74127,73374
20895,655818
60106,256275
48098,427324
60805,211825
17745,153916
37813,119159
78220,128323
7020,553679
52807,242589
76008,399587
55309,281307
24572,160536
70578,161782
11417,607810
82072,252322
18013,210812
1742,970340
99701,159423
2081,573675
8085,300961
28574,168588
18302,183152
78676,424001
77640,64687
28462,335292
76015,213772
32829,281799
79110,124164
76205,271101
95330,485392
77531,174260
78747,315623
42164,102044
29568,189971
97210,818741
45220,261852
47501,114279
29306,118777
37204,647204
93103,1321042
63601,86499
33605,181066
37069,584242
34996,321244
17512,198500
16125,96692
70053,178284
80620,316971
6385,282605
78617,241391
29302,177164
76058,244909
70764,149037
14052,298284
45419,204503
6226,161609
48820,270093
85621,143401
11427,639888
12206,149290
48879,197565
26330,229722
94949,1018713
53115,207613
93907,670343
5641,200571
5301,225637
92411,306766
11783,551098
32609,158431
54143,113092
7461,286693
2370,393629
2141,816456
40228,201209
80305,824556
50309,214322
35816,113384
23005,307546
16701,70752
37771,191423
60164,227252
75951,97348
77303,196531
14615,116472
38652,122794
59840,344486
1060,344360
53190,234763
10603,556577
15025,116832
47725,238745
34420,152055
98274,441430
76528,143226
23430,302735
44907,109825
14214,199231
96746,626694
49090,259543
49008,178269
46992,111295
77619,140127
83338,252335
14559,194634
88130,123873
35473,206303
98942,334567
41001,224283
17801,105871
38107,85187
63074,108213
45410,82474
33440,130343
27344,160917
62298,204909
44706,111829
30901,33264
84054,423197
64029,246309
29070,193545
36870,154427
75672,148884
50036,136153
92082,694704
27856,165805
60404,283308
48230,403168
95602,554170
89138,538059
38108,41609
60542,257661
12118,299876
34242,667184
1075,268596
44022,395974
76111,166863
84104,312563
70128,167819
48342,72531
75253,190684
44505,41872
18436,184800
80121,548401
64110,206253
6518,258872
46356,237357
2035,518418
2865,381499
49301,447869
13031,187341
91723,617353
72210,201654
54868,172336
7070,542516
72002,249169
47112,173503
46011,143642
5478,232431
16301,59698
60304,393822
1904,461998
53228,223346
55391,702244
44023,332606
49321,230306
41075,260640
1247,162192
19512,237472
72058,184645
25704,83469
62035,148621
27576,165574
82716,236849
39773,106682
14305,88781
92887,991798
84097,419861
36305,188171
75961,127783
74344,174241
77048,159435
17033,290509
92501,411280
12831,295451
63775,154489
84025,501536
39194,59075
48072,253204
29536,98110
15201,255810
30642,441427
39429,100026
78566,113089
7834,444462
75094,409342
48206,46045
36571,163256
31030,86796
92251,295508
79336,124479
3063,320415
1550,253790
2719,346498
94579,786506
89403,342353
15666,156687
50325,308979
66503,269581
98944,236281
99516,505247
44103,42796
44132,108471
55720,185936
62656,96335
99016,383039
75137,216248
13039,201632
34211,409750
47720,212342
15218,175014
15012,140946
8232,139743
29601,321487
77318,240377
15501,142852
56379,213141
45640,117194
20903,444624
19610,267388
48084,378243
48043,138215
98057,472974
28539,170706
38261,99597
16323,89667
45504,147767
31217,45046
2467,1273920
16046,465419
6468,380578
16508,97441
33545,259331
81101,191459
96161,786259
71953,105313
48625,69739
35406,353210
74447,53697
74401,58998
53158,302697
42728,100374
37763,212684
49721,133180
37090,324106
36618,123104
73129,59906
21050,390072
83442,314947
91384,632680
11581,598035
47904,116473
39426,173028
39705,166904
6515,244112
2911,280743
11692,278607
37642,157699
6517,248067
43528,214062
7928,860841
33616,288981
2766,416718
46135,155394
75143,197885
64127,48194
30635,93250
97051,320942
26041,85776
91011,1807941
63034,210696
33935,160134
56304,215136
54660,173130
71923,112389
93280,224072
17401,59010
78737,562293
19703,238645
7081,477531
7650,709376
68124,267366
90603,674792
65270,90616
37398,190311
20015,1215779
8840,440483
76544,209815
48059,193067
35080,235554
21085,279460
46774,157621
32534,156998
70546,114246
6483,265218
48304,414230
4605,211000
6029,284091
18337,242192
85139,254150
15904,117266
63049,194998
80903,337450
41031,129339
19602,56241
24382,148357
99517,325704
87301,175429
30273,161080
22046,837227
94041,2016729
77437,149011
75707,225312
96768,777766
49004,156577
45344,137149
76104,141429
95215,314097
61520,78425
87122,581776
2459,1496512
85310,387613
31211,100243
70062,189390
38112,93260
81147,343326
19809,250604
77051,139401
19044,315049
94519,515104
2723,289137
48051,238699
18428,205167
33815,131328
73118,193522
30513,263795
45377,168396
26241,104904
45209,305032
7751,583971
8361,220212
28711,320218
77002,217857
19015,182371
83617,262377
23605,156491
99037,380429
33034,182009
75474,171261
68136,307219
5201,166231
96022,299035
88061,188512
92625,2936757
19947,239397
6415,289024
77302,218607
1501,327766
53566,157117
75134,199929
16105,144695
71602,97767
29078,150381
52002,240994
91381,833980
67042,104837
21108,467642
34690,148979
7405,461430
90304,631305
27948,326785
32903,420389
16648,181007
37416,179424
28307,76779
6119,199536
16502,70848
48193,191152
8852,445666
76501,127982
72364,167156
35957,119867
94945,926031
30179,180266
38237,126363
78015,449018
15232,447225
48323,391352
45502,202037
8033,506138
12561,356133
40212,55010
33149,1080998
15009,207027
14611,75421
92014,1974050
29572,202239
90293,971668
89433,330960
38343,92937
35206,82279
22124,836651
8830,343642
20151,611440
81623,727892
8406,305400
54241,107463
55306,352783
29693,148919
95110,878239
34715,286545
79714,177866
44485,42795
70518,214366
67460,166492
39562,142288
67005,68792
28460,254998
33565,300884
15234,180521
75801,99271
33136,223105
91746,549985
77541,153375
62966,97654
75116,202906
63126,257611
85653,264720
33549,302025
85658,372833
86426,246945
84111,399046
80751,184489
48302,533307
32922,134036
77328,167534
95366,531680
3055,334024
27504,197712
90013,622736
96821,1409201
38063,82737
71753,104607
44420,91896
43506,128721
8008,991566
81521,325727
20724,358304
97459,260974
66067,131380
2351,428137
10538,1210835
78642,403974
50313,135914
24354,98443
22205,957770
2777,360410
29662,206986
18705,91042
83858,398822
71801,70698
95817,452706
19465,333587
29571,91464
59912,375721
32428,128269
74361,133006
30474,120339
36027,117040
21550,174946
14564,315369
85648,165749
39520,147014
12524,339312
92377,472840
38611,158031
33980,205000
96130,186830
11754,542482
13669,69132
11370,706159
68507,178717
31709,93533
79903,118516
36106,149499
35213,606360
2188,464734
97524,370234
28584,263365
37377,380553
18466,135750
92865,762598
79045,98958
49660,146842
38606,129423
92010,830342
81321,222573
22963,239464
60084,240520
70006,304476
54603,148423
79935,165135
13413,202060
2421,1193619
60546,320114
85083,451494
39571,207909
25427,203340
63131,674629
42754,119284
77707,139854
13057,153473
78739,600694
77378,180740
38120,356888
55371,247674
29630,162053
15229,198777
89005,350779
60070,336063
75409,249126
60118,283523
4038,347927
45891,106872
1028,306043
19975,378250
81507,422878
3303,261541
35967,110269
22546,220647
62249,184511
39204,25543
63005,608943
19707,454351
29118,161551
77441,433402
13219,156646
705,68430
30354,183537
45246,170990
35475,258077
77030,473098
47111,206433
97914,171113
45320,149782
97381,382213
32317,299753
39367,111823
27370,175364
46615,111907
47167,129666
57350,135145
8837,360833
93725,237010
55008,233617
33327,540539
78701,603269
10567,471638
27525,214915
35210,200718
49331,278574
33981,266411
92844,672553
96766,550130
35111,229055
60436,138968
77011,187158
76115,142790
38019,109228
87113,305349
35121,251710
14904,67644
55364,411336
70037,314676
23707,184564
37135,491935
90270,486275
56345,185377
15214,164674
2019,374581
62568,95501
2359,465771
97216,385670
80534,420292
18612,198649
6351,239073
30747,94640
7067,401285
36502,103893
25314,186761
65806,81889
93013,990465
61114,165308
75670,71445
75236,203579
18634,79134
2664,391939
23901,182925
42276,103630
32091,131947
93111,1089864
46404,43332
78611,240234
1776,797834
83318,202210
49047,129180
48341,103375
32310,105023
31029,172111
22301,886879
33305,499405
1510,328950
6897,751107
53901,174178
19001,309243
96732,696175
15226,164204
98467,517018
39051,112559
90212,2854078
94019,1361908
46303,226629
77713,192645
55108,334162
2806,507720
20816,1095330
10580,1753256
57703,234804
30707,159874
45631,116634
29624,85442
44425,112837
59047,352410
64024,156604
87544,314915
78726,563763
24426,91414
96021,227593
55346,396335
32433,152668
46807,104776
93110,1322758
31545,121129
59803,414728
16504,90488
22026,393603
45804,38029
10018,998320
46755,138455
47170,132746
18707,201845
2067,626695
13104,280760
81503,259585
48324,351306
35757,247114
7079,715216
75633,151332
36527,282287
36426,93935
30276,299433
65265,107118
21532,110689
35094,182214
90305,701266
29388,166981
56258,189149
45206,227460
39307,57681
