SizeRank,Zip,RegionType,StateName,State,City,Metro,CountyName,ZHVI_3mo
32112,51630,Zip,IA,IA,Blanchard,,Page County,77349
32112,64022,Zip,MO,MO,Dover,Kansas City,Lafayette County,109028
32112,82934,Zip,WY,WY,Granger,Rock Springs,Sweetwater County,77224
32112,68655,Zip,NE,NE,Primrose,,Boone County,120687
32112,26148,Zip,WV,WV,Macfarlan,,Ritchie County,51775
32112,49717,Zip,MI,MI,Alanson,,Emmet County,634089
32143,51554,Zip,IA,IA,Mineola,Omaha-Council Bluffs,Mills County,143195
32143,21721,Zip,MD,MD,Smithsburg,Hagerstown-Martinsburg,Washington County,155129
32143,56363,Zip,MN,MN,Pease,Minneapolis-St. Paul-Bloomington,Mille Lacs County,110653
32143,96031,Zip,CA,CA,Etna,,Siskiyou County,200822
32143,47123,Zip,IN,IN,English,,Crawford County,101317
32143,43030,Zip,OH,OH,Thornville,Columbus,Perry County,169045
32143,12024,Zip,NY,NY,Town of Chatham,Hudson,Columbia County,256070
32143,12915,Zip,NY,NY,Bellmont,Malone,Franklin County,145961
32143,47958,Zip,IN,IN,Mellott,,Fountain County,70219
32143,87933,Zip,NM,NM,Garfield,Las Cruces,Dona Ana County,111261
32143,67743,Zip,KS,KS,Levant,,Thomas County,103384
32143,99363,Zip,WA,WA,Wallula,Walla Walla,Walla Walla County,146033
32143,12195,Zip,NY,NY,Town Of New Lebanon,Hudson,Columbia County,223040
32143,16730,Zip,PA,PA,Smethport,Bradford,McKean County,62271
32143,18946,Zip,PA,PA,Buckingham Township,Philadelphia-Camden-Wilmington,Bucks County,498836
32143,13345,Zip,NY,NY,Town Of Greig,,Lewis County,222531
32143,88053,Zip,NM,NM,Silver City,Silver City,Grant County,182376
32143,87581,Zip,NM,NM,La Madera,Española,Rio Arriba County,183096
32143,68324,Zip,NE,NE,Burr,,Otoe County,165212
32143,84772,Zip,UT,UT,Summit,Cedar City,Iron County,226273
32143,54985,Zip,WI,WI,Oshkosh,Oshkosh-Neenah,Winnebago County,104422
32143,65484,Zip,MO,MO,Huggins,,Texas County,186743
32143,66518,Zip,KS,KS,Oketo,,Marshall County,105871
32178,52036,Zip,IA,IA,Delaware,,Delaware County,108113
32178,59746,Zip,MT,MT,Polaris,,Beaverhead County,245384
32178,99020,Zip,WA,WA,Cheney,Spokane-Spokane Valley,Spokane County,224457
32178,21624,Zip,MD,MD,Saint Michaels,Easton,Talbot County,341217
32178,77969,Zip,TX,TX,Edna,,Jackson County,143281
32178,76364,Zip,TX,TX,Harrold,Vernon,Wilbarger County,75742
32178,35767,Zip,AL,AL,Huntsville,Huntsville,Madison County,257263
32178,36763,Zip,AL,AL,Myrtlewood,,Marengo County,50708
32178,72555,Zip,AR,AR,Marcella,,Stone County,99792
32178,47434,Zip,IN,IN,Bloomington,Bloomington,Monroe County,138981
32178,5469,Zip,VT,VT,Monkton,,Addison County,285052
32178,24714,Zip,WV,WV,Beeson,Bluefield,Mercer County,70106
32178,50673,Zip,IA,IA,Stout,Waterloo-Cedar Falls,Grundy County,90791
32178,26638,Zip,WV,WV,Normantown,,Gilmer County,80867
32178,45131,Zip,OH,OH,Higginsport,Cincinnati,Brown County,77740
32178,65664,Zip,MO,MO,Ash Grove,Springfield,Greene County,92404
32178,14827,Zip,NY,NY,Erwin,Corning,Steuben County,73509
32178,22711,Zip,VA,VA,Banco,,Madison County,208946
32178,26684,Zip,WV,WV,Mount Lookout,,Nicholas County,75496
32178,21626,Zip,MD,MD,Crapo,Cambridge,Dorchester County,80773
32178,79380,Zip,TX,TX,Littlefield,,Lamb County,65797
32209,15720,Zip,PA,PA,Brush Valley Township,Indiana,Indiana County,97422
32209,68458,Zip,NE,NE,Virginia,Beatrice,Gage County,69990
32209,79539,Zip,TX,TX,O'Brien,,Haskell County,54722
32209,96010,Zip,CA,CA,Big Bar,,Trinity County,226997
32209,17251,Zip,PA,PA,St Thomas Township,Chambersburg-Waynesboro,Franklin County,145635
32209,67573,Zip,KS,KS,Raymond,,Rice County,52100
32209,59351,Zip,MT,MT,Olive,,Powder River County,232378
32209,47367,Zip,IN,IN,Muncie,Muncie,Delaware County,83376
32209,65654,Zip,MO,MO,Freistatt,,Lawrence County,81947
32209,5460,Zip,VT,VT,Highgate,Burlington-South Burlington,Franklin County,178816
32209,75848,Zip,TX,TX,Streetman,,Freestone County,123733
32209,95646,Zip,CA,CA,Kirkwood,,Alpine County,508038
32209,51009,Zip,IA,IA,Calumet,,O Brien County,56127
32209,89426,Zip,NV,NV,Paradise Valley,Winnemucca,Humboldt County,204954
32209,44639,Zip,OH,OH,Leesville,Canton-Massillon,Carroll County,36594
32209,72052,Zip,AR,AR,Garner,Searcy,White County,46617
32209,40020,Zip,KY,KY,Coxs Creek,Bardstown,Nelson County,107650
32209,8245,Zip,NJ,NJ,Cape May Court House,Ocean City,Cape May County,224141
32209,17355,Zip,PA,PA,Railroad,York-Hanover,York County,170186
32209,81522,Zip,CO,CO,Whitewater,Grand Junction,Mesa County,291680
32244,44861,Zip,OH,OH,Tiffin,Tiffin,Seneca County,75733
32244,63079,Zip,MO,MO,Sullivan,,Washington County,151547
32244,15492,Zip,PA,PA,Perry Township,Pittsburgh,Fayette County,86833
32244,51008,Zip,IA,IA,Brunsville,Sioux City,Plymouth County,113042
32244,26586,Zip,WV,WV,Montana Mines,Fairmont,Marion County,69764
32244,93605,Zip,CA,CA,Big Creek,Fresno,Fresno County,496631
32244,26296,Zip,WV,WV,Whitmer,Elkins,Randolph County,51231
32244,68438,Zip,NE,NE,Martell,Lincoln,Lancaster County,170085
32244,76373,Zip,TX,TX,Oklaunion,Vernon,Wilbarger County,65400
32244,16939,Zip,PA,PA,Hamilton Township,,Tioga County,73016
32244,47463,Zip,IN,IN,Bloomington,Bloomington,Monroe County,159903
32244,18086,Zip,PA,PA,Lehigh Township,Allentown-Bethlehem-Easton,Northampton County,228571
32244,72075,Zip,AR,AR,Jacksonport,,Jackson County,39334
32244,78952,Zip,TX,TX,La Grange,,Fayette County,133105
32244,47869,Zip,IN,IN,Farmersburg,Terre Haute,Sullivan County,79709
32244,73043,Zip,OK,OK,Greenfield,,Blaine County,27299
32244,59929,Zip,MT,MT,Proctor,,Lake County,419650
32244,25421,Zip,WV,WV,Hedgesville,Hagerstown-Martinsburg,Berkeley County,210761
32244,58058,Zip,ND,ND,Mantador,Wahpeton,Richland County,65117
32244,16416,Zip,PA,PA,Pittsfield Township,Warren,Warren County,45743
32244,87749,Zip,NM,NM,Cimarron,,Colfax County,146155
32244,88347,Zip,NM,NM,Sacramento,Alamogordo,Otero County,120482
32244,42463,Zip,KY,KY,Wheatcroft,,Webster County,24008
32244,76369,Zip,TX,TX,Electra,Wichita Falls,Wichita County,112934
32244,56568,Zip,MN,MN,Nielsville,Grand Forks,Polk County,94534
32244,55968,Zip,MN,MN,Reads Landing,Rochester,Wabasha County,144839
32276,15780,Zip,PA,PA,Perry Township,,Jefferson County,52787
32276,73555,Zip,OK,OK,Manitou,,Tillman County,27263
32276,61949,Zip,IL,IL,Paris,,Edgar County,50912
32276,59260,Zip,MT,MT,Richland,,Valley County,199464
32276,84329,Zip,UT,UT,Park Valley,Ogden-Clearfield,Box Elder County,190030
32276,68724,Zip,NE,NE,Center,,Knox County,65292
32276,55977,Zip,MN,MN,Taopi,Austin,Mower County,265400
32276,68445,Zip,NE,NE,Swanton,,Saline County,49271
32276,47982,Zip,IN,IN,State Line,,Warren County,78770
32276,79548,Zip,TX,TX,Rule,,Haskell County,99216
32276,60920,Zip,IL,IL,Campus,Pontiac,Livingston County,75822
32276,13113,Zip,NY,NY,Meridian,Auburn,Cayuga County,108597
32276,71831,Zip,AR,AR,Saratoga,Hope,Hempstead County,48823
32276,21675,Zip,MD,MD,Wingate,Cambridge,Dorchester County,57040
32276,46946,Zip,IN,IN,North Manchester,Wabash,Wabash County,55433
32276,59469,Zip,MT,MT,Belt,Great Falls,Cascade County,230053
32276,78585,Zip,TX,TX,Falcon Heights,Rio Grande City,Starr County,55493
32276,5768,Zip,VT,VT,Rupert,Bennington,Bennington County,239061
32276,58057,Zip,ND,ND,McLeod,,Ransom County,162646
32305,39098,Zip,MS,MS,Lena,,Leake County,133223
32305,4082,Zip,ME,ME,Windham,Portland-South Portland,Cumberland County,380987
32305,50605,Zip,IA,IA,Aredale,,Butler County,57926
32305,97144,Zip,OR,OR,Timber,Portland-Vancouver-Hillsboro,Washington County,369038
32305,97859,Zip,OR,OR,Pendleton,Hermiston-Pendleton,Umatilla County,174245
32305,26615,Zip,WV,WV,Gassaway,,Braxton County,45127
32305,63833,Zip,MO,MO,Catron,,New Madrid County,92294
32305,59732,Zip,MT,MT,Twin Bridges,,Madison County,349745
32305,17343,Zip,PA,PA,Cashtown-Mcknightstown,Gettysburg,Adams County,195397
32305,57449,Zip,SD,SD,Houghton,Aberdeen,Brown County,186869
32305,40843,Zip,KY,KY,Holmes Mill,,Harlan County,29603
32305,82714,Zip,WY,WY,Devils Tower,,Crook County,381610
32305,46502,Zip,IN,IN,Warsaw,Warsaw,Kosciusko County,123424
32305,18251,Zip,PA,PA,Sugarloaf Township,Scranton--Wilkes-Barre--Hazleton,Luzerne County,173313
32305,52566,Zip,IA,IA,Kirkville,Ottumwa,Wapello County,53952
32305,68816,Zip,NE,NE,Archer,Grand Island,Merrick County,181941
32305,97406,Zip,OR,OR,Agness,Brookings,Curry County,351292
32305,13020,Zip,NY,NY,Town of Fabius,Syracuse,Onondaga County,134797
32332,76565,Zip,TX,TX,Pottsville,,Hamilton County,108645
32332,73757,Zip,OK,OK,Lucien,Enid,Garfield County,107541
32332,64458,Zip,MO,MO,Martinsville,,Harrison County,155472
32332,47458,Zip,IN,IN,Bloomington,Bloomington,Monroe County,132398
32332,63675,Zip,MO,MO,Annapolis,,Iron County,116167
32332,74468,Zip,OK,OK,Wainwright,Muskogee,Muskogee County,96038
32332,81325,Zip,CO,CO,Egnar,,San Miguel County,177967
32332,23302,Zip,VA,VA,Assawoman,,Accomack County,193862
32332,12736,Zip,NY,NY,Town Of Fremont,,Sullivan County,256550
32332,22730,Zip,VA,VA,Culpeper,Washington-Arlington-Alexandria,Culpeper County,242502
32332,63783,Zip,MO,MO,Uniontown,,Perry County,174458
32332,83533,Zip,ID,ID,Nezperce,,Lewis County,296273
32332,58716,Zip,ND,ND,Benedict,,McLean County,125851
32332,53817,Zip,WI,WI,Prairie du Chien,,Crawford County,107078
32332,35119,Zip,AL,AL,Gardendale,Birmingham-Hoover,Jefferson County,70061
32332,29493,Zip,SC,SC,Williams,,Colleton County,67506
32332,23304,Zip,VA,VA,Smithfield,Virginia Beach-Norfolk-Newport News,Isle of Wight County,227836
32332,73855,Zip,OK,OK,Rosston,,Harper County,80212
32332,72165,Zip,AR,AR,Bradford,Searcy,White County,62192
32332,25051,Zip,WV,WV,Alum Creek,Charleston,Kanawha County,48724
32362,49873,Zip,MI,MI,Perronville,Marinette,Menominee County,88543
32362,82332,Zip,WY,WY,Savery,,Carbon County,215804
32362,83465,Zip,ID,ID,Leadore,,Lemhi County,334820
32362,15448,Zip,PA,PA,South Huntingdon Township,Pittsburgh,Westmoreland County,76535
32362,83212,Zip,ID,ID,Arbon,,Power County,245766
32362,8556,Zip,NJ,NJ,Delaware Township,New York-Newark-Jersey City,Hunterdon County,443658
32362,13847,Zip,NY,NY,Tompkins,,Delaware County,108155
32362,44080,Zip,OH,OH,West Farmington,Youngstown-Warren-Boardman,Trumbull County,190790
32362,68789,Zip,NE,NE,Winnetoon,,Knox County,129508
32362,83463,Zip,ID,ID,Gibbonsville,,Lemhi County,264505
32362,25090,Zip,WV,WV,Gauley Bridge,Beckley,Fayette County,96742
32362,84073,Zip,UT,UT,Talmage,,Duchesne County,269494
32362,24433,Zip,VA,VA,McDowell,,Highland County,178802
32362,46146,Zip,IN,IN,Homer,,Rush County,84963
32362,50652,Zip,IA,IA,Lincoln,,Tama County,81280
32362,59444,Zip,MT,MT,Galata,,Toole County,131117
32362,89823,Zip,NV,NV,Halleck,Elko,Elko County,216315
32362,58062,Zip,ND,ND,Nome,,Barnes County,35601
32362,1343,Zip,MA,MA,Florida,Pittsfield,Berkshire County,209202
32362,64496,Zip,MO,MO,Watson,,Atchison County,63514
32362,65282,Zip,MO,MO,Santa Fe,,Monroe County,116792
32362,38324,Zip,TN,TN,Clarksburg,,Carroll County,48147
32362,47924,Zip,IN,IN,Lafayette,Lafayette-West Lafayette,Tippecanoe County,118990
32362,14876,Zip,NY,NY,Reading,,Schuyler County,118549
32362,14856,Zip,NY,NY,Town of Bath,Corning,Steuben County,103586
32362,25920,Zip,WV,WV,Lester,Beckley,Raleigh County,61494
32362,13649,Zip,LA,LA,New Orleans,New Orleans-Metairie,Orleans Parish,64656
32362,61831,Zip,IL,IL,Collison,Danville,Vermilion County,107934
32362,80754,Zip,CO,CO,Stoneham,Greeley,Weld County,367941
32406,18971,Zip,PA,PA,Telford,Philadelphia-Camden-Wilmington,Montgomery County,297690
32406,83842,Zip,ID,ID,Medimont,Coeur d'Alene,Kootenai County,419444
32406,17580,Zip,PA,PA,West Earl Township,Lancaster,Lancaster County,232159
32406,17867,Zip,PA,PA,Washington Township,Sunbury,Northumberland County,102296
32406,54654,Zip,WI,WI,Eastman,,Crawford County,83751
32406,25870,Zip,WV,WV,Mullens,,Wyoming County,25226
32406,81059,Zip,CO,CO,Model,,Las Animas County,159597
32406,52219,Zip,IA,IA,Prairieburg,Cedar Rapids,Linn County,105308
32406,17231,Zip,PA,PA,Peters Township,Chambersburg-Waynesboro,Franklin County,164644
32406,81329,Zip,CO,CO,Hesperus,Durango,La Plata County,259434
32406,59315,Zip,MT,MT,Bloomfield,,Dawson County,204672
32406,16911,Zip,PA,PA,Bloss Township,,Tioga County,102948
32406,68330,Zip,NE,NE,Cordova,Lincoln,Seward County,91254
32406,48816,Zip,MI,MI,Howell,Detroit-Warren-Dearborn,Livingston County,186819
32406,96133,Zip,CA,CA,Coleville,,Mono County,197537
32406,61419,Zip,IL,IL,Bishop Hill,Davenport-Moline-Rock Island,Henry County,74610
32406,14708,Zip,NY,NY,Town Of Alma,,Allegany County,56274
32406,18455,Zip,PA,PA,Preston Township,,Wayne County,172657
32406,43531,Zip,OH,OH,Pioneer,,Williams County,55295
32406,47324,Zip,IN,IN,Boston,Richmond,Wayne County,71348
32447,47366,Zip,IN,IN,Straughn,New Castle,Henry County,71802
32447,76865,Zip,TX,TX,Norton,,Runnels County,86576
32447,43070,Zip,OH,OH,De Graff,Bellefontaine,Logan County,82851
32447,76253,Zip,TX,TX,Myra,Gainesville,Cooke County,81864
32447,17979,Zip,PA,PA,Summit Station,Pottsville,Schuylkill County,162872
32447,21018,Zip,MD,MD,Fallston,Baltimore-Columbia-Towson,Harford County,263480
32447,13093,Zip,NY,NY,Town Of Scriba,Syracuse,Oswego County,139668
32447,73659,Zip,OK,OK,Putnam,,Dewey County,131776
32447,8504,Zip,NJ,NJ,Princeton,Trenton,Mercer County,424197
32447,74438,Zip,OK,OK,Checotah,,McIntosh County,88447
32447,96108,Zip,CA,CA,New Pine Creek,,Modoc County,161386
32447,43414,Zip,OH,OH,Bowling Green,Toledo,Wood County,96996
32447,98845,Zip,WA,WA,Palisades,Wenatchee,Douglas County,295094
32447,50520,Zip,IA,IA,Bradgate,,Humboldt County,62839
32447,79560,Zip,TX,TX,Sylvester,,Fisher County,134199
32447,50551,Zip,IA,IA,Jolley,,Calhoun County,92695
32447,75865,Zip,TX,TX,Groveton,Huntsville,Trinity County,181753
32447,96115,Zip,CA,CA,Lake City,,Modoc County,198618
32447,78369,Zip,TX,TX,Mirando City,Laredo,Webb County,61111
32447,87516,Zip,NM,NM,Chama,Española,Rio Arriba County,188533
32486,45172,Zip,OH,OH,Sinking Spring,,Highland County,50471
32486,25977,Zip,WV,WV,Meadow Bridge,Beckley,Fayette County,47561
32486,44640,Zip,OH,OH,Alliance,Canton-Massillon,Stark County,106595
32486,17069,Zip,PA,PA,New Buffalo,Harrisburg-Carlisle,Perry County,129456
32486,62359,Zip,IL,IL,Paloma,Quincy,Adams County,116130
32486,83542,Zip,ID,ID,Lucile,,Idaho County,322493
32486,95550,Zip,CA,CA,Korbel,Eureka-Arcata-Fortuna,Humboldt County,416158
32486,97640,Zip,OR,OR,Summer Lake,,Lake County,178583
32486,71426,Zip,LA,LA,Fisher,,Sabine Parish,39270
32486,16253,Zip,PA,PA,Mahoning Township,Pittsburgh,Armstrong County,59393
32486,28537,Zip,NC,NC,Hobucken,New Bern,Pamlico County,43504
32486,97751,Zip,OR,OR,Paulina,Prineville,Crook County,452485
32486,43346,Zip,OH,OH,Waynesfield,Wapakoneta,Auglaize County,40940
32486,83636,Zip,ID,ID,Letha,Boise City,Gem County,215593
32486,68332,Zip,NE,NE,Crab Orchard,,Johnson County,249146
32486,53540,Zip,WI,WI,Lone Rock,,Richland County,109523
32486,72339,Zip,AR,AR,Gilmore,Memphis,Crittenden County,45864
32486,99039,Zip,WA,WA,Waverly,Spokane-Spokane Valley,Spokane County,203396
32486,73743,Zip,OK,OK,Hillsdale,Enid,Garfield County,55055
32486,71677,Zip,AR,AR,Winchester,,Drew County,42376
32486,69039,Zip,NE,NE,Moorefield,,Frontier County,66952
32486,97911,Zip,OR,OR,Juntura,Ontario,Malheur County,76486
32486,16645,Zip,PA,PA,Glen Hope,DuBois,Clearfield County,103040
32486,92318,Zip,CA,CA,Loma Linda,Riverside-San Bernardino-Ontario,San Bernardino County,368817
32486,30412,Zip,GA,GA,Alston,Vidalia,Montgomery County,99215
32486,46183,Zip,IN,IN,Indianapolis,Indianapolis-Carmel-Anderson,Marion County,127286
32486,50272,Zip,IA,IA,Williamson,,Lucas County,34158
32523,61258,Zip,IL,IL,Hooppole,Davenport-Moline-Rock Island,Henry County,53163
32523,50104,Zip,IA,IA,Gibson,,Keokuk County,84756
32523,83238,Zip,ID,ID,Geneva,,Bear Lake County,237548
32523,61479,Zip,IL,IL,Speer,Peoria,Stark County,120988
32523,71922,Zip,AR,AR,Antoine,,Pike County,52935
32523,47344,Zip,IN,IN,Greensboro,New Castle,Henry County,68405
32523,56688,Zip,MN,MN,Wirt,Grand Rapids,Itasca County,87531
32523,21790,Zip,MD,MD,Tuscarora,Washington-Arlington-Alexandria,Frederick County,335677
32523,56328,Zip,MN,MN,Little Falls,,Morrison County,99268
32523,89017,Zip,NV,NV,Alamo,,Lincoln County,332361
32523,61043,Zip,IL,IL,Davis Junction,Rochelle,Ogle County,105920
32523,12924,Zip,NY,NY,Au Sable,Plattsburgh,Clinton County,75046
32523,56583,Zip,MN,MN,Tintah,,Traverse County,56764
32523,4985,Zip,ME,ME,West Forks,,Somerset County,147246
32523,19423,Zip,PA,PA,Worcester Township,Philadelphia-Camden-Wilmington,Montgomery County,394847
32523,80745,Zip,CO,CO,Padroni,Sterling,Logan County,163733
32523,68747,Zip,NE,NE,McLean,Norfolk,Pierce County,265127
32523,52774,Zip,IA,IA,Welton,Clinton,Clinton County,98752
32523,95325,Zip,CA,CA,Hornitos,,Mariposa County,316704
32523,83438,Zip,ID,ID,Parker,Rexburg,Fremont County,186822
32523,13404,Zip,NY,NY,Town Of Martinsburg,,Lewis County,94041
32523,97637,Zip,OR,OR,Plush,,Lake County,126699
32523,13475,Zip,NY,NY,Stark,Utica-Rome,Herkimer County,133075
32559,72749,Zip,AR,AR,Morrow,Fayetteville-Springdale-Rogers,Washington County,144703
32559,71722,Zip,AR,AR,Bluff City,Hope,Nevada County,41561
32559,25876,Zip,WV,WV,Mullens,,Wyoming County,86176
32559,97905,Zip,OR,OR,Durkee,,Baker County,436676
32559,16672,Zip,PA,PA,Broad Top Township,,Bedford County,75059
32559,14083,Zip,NY,NY,Java,,Wyoming County,141060
32559,18246,Zip,PA,PA,Black Creek Township,Scranton--Wilkes-Barre--Hazleton,Luzerne County,103089
32559,82217,Zip,WY,WY,Hawk Springs,,Goshen County,224340
32559,77440,Zip,TX,TX,Palacios,Bay City,Matagorda County,232708
32559,83253,Zip,ID,ID,May,,Lemhi County,253347
32559,80755,Zip,CO,CO,Vernon,,Yuma County,238589
32559,17945,Zip,PA,PA,Butler Township,Pottsville,Schuylkill County,27298
32559,47617,Zip,IN,IN,Richland,,Spencer County,68067
32559,15777,Zip,PA,PA,Green Township,Indiana,Indiana County,55988
32559,57477,Zip,SD,SD,Turton,,Spink County,185508
32559,47455,Zip,IN,IN,Bowling Green,Bloomington,Owen County,74199
32559,59432,Zip,MT,MT,Valier,,Pondera County,110701
32559,32360,Zip,FL,FL,Hosford,,Liberty County,54322
32559,44828,Zip,OH,OH,Bellevue,Fremont,Sandusky County,62336
32559,46916,Zip,IN,IN,Delphi,Lafayette-West Lafayette,Carroll County,44075
32559,25849,Zip,WV,WV,Lester,Beckley,Raleigh County,30767
32559,13675,Zip,NY,NY,La Fargeville,Watertown-Fort Drum,Jefferson County,124997
32559,68440,Zip,NE,NE,Steele City,,Jefferson County,43375
32559,14039,Zip,NY,NY,Middlebury,,Wyoming County,132451
32559,14863,Zip,NY,NY,Town Of Hector,,Schuyler County,119105
32559,45350,Zip,OH,OH,North Star,Greenville,Darke County,133662
32559,95910,Zip,CA,CA,Alleghany,,Sierra County,163806
32559,59338,Zip,MT,MT,Miles City,,Custer County,281109
32559,97329,Zip,OR,OR,Cascadia,Albany,Linn County,222945
32607,12872,Zip,NY,NY,Schroon,,Essex County,329651
32607,15361,Zip,PA,PA,Mc Donald,Pittsburgh,Washington County,119840
32607,54215,Zip,WI,WI,Kellnersville,Manitowoc,Manitowoc County,164026
32607,61332,Zip,IL,IL,Tonica,Ottawa-Peru,La Salle County,64001
32607,14545,Zip,NY,NY,Sparta,Rochester,Livingston County,91480
32607,95986,Zip,CA,CA,Washington,Truckee-Grass Valley,Nevada County,397361
32607,43330,Zip,OH,OH,Kirby,,Wyandot County,80337
32607,45864,Zip,OH,OH,Miller City,,Putnam County,119928
32607,48190,Zip,MI,MI,Augusta,Ann Arbor,Washtenaw County,196805
32607,95984,Zip,CA,CA,Twain,,Plumas County,227199
32607,52166,Zip,IA,IA,Saint Lucas,,Fayette County,82477
32607,69354,Zip,NE,NE,Marsland,,Dawes County,227935
32607,67105,Zip,KS,KS,Milan,Wichita,Sumner County,68006
32607,81642,Zip,CO,CO,Meredith,Glenwood Springs,Pitkin County,482051
32607,96110,Zip,CA,CA,Cedarville,,Modoc County,232747
32607,13065,Zip,NY,NY,Varick,Seneca Falls,Seneca County,110868
32607,15929,Zip,PA,PA,Buffington Township,Indiana,Indiana County,96624
32644,52075,Zip,IA,IA,Springbrook,,Jackson County,93701
32644,61471,Zip,IL,IL,Raritan,Burlington,Henderson County,52863
32644,12507,Zip,NY,NY,Town of Red Hook,New York-Newark-Jersey City,Dutchess County,493345
32644,68734,Zip,NE,NE,Emmet,,Holt County,145952
32644,82434,Zip,WY,WY,Otto,,Big Horn County,245012
32644,47964,Zip,IN,IN,Mount Ayr,Chicago-Naperville-Elgin,Newton County,52938
32644,39165,Zip,MS,MS,Natchez,Natchez,Adams County,62079
32644,12544,Zip,NY,NY,Town Of Claverack,Hudson,Columbia County,186601
32644,43541,Zip,OH,OH,Milton Center,Toledo,Wood County,66311
32644,38046,Zip,TN,TN,Moscow,Memphis,Fayette County,294649
32644,82428,Zip,WY,WY,Hyattville,,Big Horn County,243997
